System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,GPUs,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:57,4,1024,128,8,16,6845323.456475837,2,1,64,832,1041.0425,2048.387
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_8KPAR_202603232124.OUTCAR,202603232124,2026.03.23 21:24:50,4,1088,64,17,16,3015940.7541492535,8,1,8,776,173.7723,549.944
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:16,4,1088,64,17,16,4367380.581333333,4,1,16,784,213.5206,987.571
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:22,8,2240,64,35,32,3966380.688,2,1,32,800,150.213,408.952
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_1KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:47,8,2240,64,35,32,7114261.4230204085,1,1,64,832,778.5296,1070.229
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:17,8,2176,128,17,32,6593555.875628865,2,1,64,832,554.6927,858.423
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_4KPAR_202603232114.OUTCAR,202603232114,2026.03.23 21:15:33,1,256,32,8,4,2996090.602880597,4,1,8,776,621.9184,2008.961
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_1KPAR_202603232118.OUTCAR,202603232118,2026.03.23 21:18:55,2,544,32,17,8,4288082.36853125,1,1,32,800,515.9102,1930.827
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:12,8,2240,64,35,32,7131576.676571429,1,1,64,832,776.0337,1069.681
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_2KPAR_202603210741.OUTCAR,202603210741,2026.03.21 07:42:26,16,4096,512,8,64,19654270.61942857,2,1,256,1024,1280.4433,1789.549
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_8KPAR_202603210741.OUTCAR,202603210741,2026.03.21 07:42:58,16,4096,512,8,64,9109252.574372882,8,1,64,832,278.2196,650.539
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_4KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:48,2,544,32,17,8,2901308.353548387,4,1,8,776,328.9115,943.996
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_8KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:18,8,2048,256,8,32,6968935.574857143,8,1,32,800,183.3162,1030.731
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:03,1,280,8,35,4,2765117.0462574256,2,1,4,772,628.0269,1564.014
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_1KPAR_202603232156.OUTCAR,202603232156,2026.03.23 21:56:39,16,4480,128,35,64,12630342.865142856,1,1,128,896,847.6764,1100.513
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_2KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:21,4,1024,128,8,16,7128290.1832674,2,1,64,832,1048.0788,2064.956
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_1KPAR_202603231538.OUTCAR,202603231538,2026.03.23 15:38:25,16,4480,128,35,64,12170408.091278689,1,1,128,896,846.8927,1101.454
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:27,1,256,32,8,4,5894507.354241071,1,1,32,800,1216.492,6738.013
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:38,2,512,64,8,8,6334005.082076596,2,1,32,800,628.5957,3558.251
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_2KPAR_202603232121.OUTCAR,202603232121,2026.03.23 21:21:45,4,1120,32,35,16,3042267.04,2,1,16,784,218.8922,603.426
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:34,8,2176,128,17,32,5921035.3594482755,2,1,64,832,552.334,864.798
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_1KPAR_202603231539.OUTCAR,202603231539,2026.03.23 15:40:32,16,4352,256,17,64,20577393.238606963,1,1,256,1024,1489.9526,1850.854
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:42,8,2048,256,8,32,10741730.255421685,2,1,128,896,1036.1882,1715.81
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:08,2,560,16,35,8,3026047.4424615386,8,1,2,770,325.0464,923.058
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_8KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:29,8,2240,64,35,32,3719425.4000000004,8,1,8,776,100.3455,356.85
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_1KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:28:13,2,512,64,8,8,6632449.6878125,1,1,64,832,2012.8334,3888.21
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_8KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:46,2,512,64,8,8,3320600.467178082,8,1,8,776,327.8662,1139.394
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:29,1,256,32,8,4,3989575.8937520664,2,1,16,784,784.3801,3644.788
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:14,1,272,16,17,4,2809120.87924,4,1,4,772,597.1453,1528.238
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:06,2,560,16,35,8,3163076.6596666663,1,1,16,784,429.8368,1096.446
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:11,4,1120,32,35,16,2859322.2157575754,8,1,4,772,171.2998,524.959
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_4KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:35,1,280,8,35,4,2683064.863769231,4,1,2,770,616.0466,1591.739
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_2KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:32,1,280,8,35,4,2735758.671411765,2,1,4,772,619.1542,1555.462
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_4KPAR_202603232121.OUTCAR,202603232121,2026.03.23 21:22:15,4,1120,32,35,16,3335810.896438356,4,1,8,776,186.0303,571.115
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_1KPAR_202603210739.OUTCAR,202603210739,2026.03.21 07:40:02,16,4480,128,35,64,12804558.28396748,1,1,128,896,847.9366,1101.064
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_4KPAR_202603210741.OUTCAR,202603210741,2026.03.21 07:42:12,16,4352,256,17,64,6551502.298,4,1,64,832,282.9379,488.146
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:17,4,1088,64,17,16,5796550.410716981,1,1,64,832,1087.2735,1596.421
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:09,1,272,16,17,4,2724499.8379298244,2,1,8,776,633.6539,1707.787
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_8KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:15,4,1120,32,35,16,3268483.8732307693,8,1,4,772,171.1706,520.249
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_8KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:24,4,1088,64,17,16,2728375.912,8,1,8,776,173.5995,552.324
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_2KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:24,4,1088,64,17,16,4561175.062015038,2,1,32,800,265.4158,1031.777
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_4KPAR_202603231555.OUTCAR,202603231555,2026.03.23 15:55:40,16,4352,256,17,64,6879765.602909091,4,1,64,832,283.3173,487.731
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:22,4,1120,32,35,16,3579625.752,1,1,32,800,296.8122,721.027
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_1KPAR_202603232126.OUTCAR,202603232126,2026.03.23 21:27:11,8,2240,64,35,32,7347433.0752,1,1,64,832,778.5162,1072.94
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_8KPAR_202603232149.OUTCAR,202603232149,2026.03.23 21:49:46,16,4480,128,35,64,3654565.325714286,8,1,16,784,61.0858,237.455
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_4KPAR_202603210741.OUTCAR,202603210741,2026.03.21 07:42:35,16,4096,512,8,64,12638478.656000001,4,1,128,896,541.6646,968.926
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:44,8,2048,256,8,32,7282946.136888889,4,1,64,832,522.8247,1105.556
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_8KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:33,4,1088,64,17,16,2891626.113333333,8,1,8,776,174.3783,556.77
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_4KPAR_202603200817.OUTCAR,202603200817,2026.03.20 08:18:25,1,272,16,17,4,2785272.3055686275,4,1,4,772,601.1452,1531.486
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_4KPAR_202603200817.OUTCAR,202603200817,2026.03.20 08:18:36,1,256,32,8,4,3037890.4451627904,4,1,8,776,620.7617,1955.543
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_4KPAR_202603232213.OUTCAR,202603232213,2026.03.23 22:13:26,16,4480,128,35,64,4309377.794,4,1,32,800,78.2025,256.303
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:38,2,512,64,8,8,4143868.494785993,4,1,16,784,405.4274,1956.545
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_2KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:56,8,2176,128,17,32,5968930.501333334,2,1,64,832,542.1592,844.616
